Date,Open,High,Low,Close,Adj Close,Volume
05-04-2019,156,156.350006,153.100006,153.899994,153.899994,1769174
08-04-2019,154.5,158.550003,152.149994,152.850006,152.850006,3163203
09-04-2019,151,152.5,147.800003,150.25,150.25,3817842
10-04-2019,151.699997,155.800003,150.199997,154.75,154.75,3535316
11-04-2019,155.449997,158.5,154.600006,157.050003,157.050003,4255816
12-04-2019,157,160.949997,156.5,159.5,159.5,4096765
15-04-2019,160.949997,164.149994,159.350006,163,163,4338321
16-04-2019,163.800003,165.699997,157.949997,161.550003,161.550003,3339734
18-04-2019,162.399994,162.800003,158.899994,159.699997,159.699997,3293031
22-04-2019,161,173,160.550003,171.399994,171.399994,10939984
23-04-2019,171.399994,174.899994,168.550003,170.399994,170.399994,4413851
24-04-2019,170.399994,182.75,168.75,178.5,178.5,10891716
25-04-2019,181.300003,192.25,180.899994,190.5,190.5,11069942
26-04-2019,192,205.100006,182.600006,186.600006,186.600006,23218185
30-04-2019,187.800003,191.350006,185,187.649994,187.649994,6590136
02-05-2019,181.899994,187.300003,178.5,178.949997,178.949997,12307405
03-05-2019,180,180.899994,174.75,176.699997,176.699997,6518703
06-05-2019,178,182.899994,176.550003,177.899994,177.899994,6597475
07-05-2019,178.600006,180,172.600006,174.5,174.5,4172499
08-05-2019,175,176.850006,172.800003,173.800003,173.800003,3134406
09-05-2019,173.649994,181.5,170.600006,180.5,180.5,8205276
10-05-2019,180.899994,182.199997,178.100006,179.899994,179.899994,4079961
13-05-2019,178.800003,179.949997,175,175.899994,175.899994,4131280
14-05-2019,176.399994,179.199997,172.699997,174.600006,174.600006,3454121
15-05-2019,175.75,176.649994,166.050003,168.149994,168.149994,4290140
16-05-2019,168.5,168.949997,161.399994,163.800003,163.800003,4554818
17-05-2019,164.699997,165.399994,156.5,161,161,6768687
20-05-2019,163.300003,168.699997,162.050003,164.300003,164.300003,7337739
21-05-2019,164.5,165.5,160.649994,161.149994,161.149994,4576657
22-05-2019,161.5,162.949997,152.199997,153.300003,153.300003,4952576
23-05-2019,150.149994,157,149.75,155.75,155.75,5269910
24-05-2019,156,157.600006,152.25,155.5,155.5,4363685
27-05-2019,156.100006,158.600006,154,157.699997,157.699997,2838460
28-05-2019,159.100006,161.949997,157,160.149994,160.149994,3801277
29-05-2019,161.350006,162.699997,159.5,160.25,160.25,2817149
30-05-2019,160.600006,161.699997,156.800003,157.600006,157.600006,2907470
31-05-2019,158.300003,160,156.800003,159.350006,159.350006,2316392
03-06-2019,160.100006,160.600006,156.699997,157.399994,157.399994,1494982
04-06-2019,157.300003,159.25,156,157.949997,157.949997,1699496
06-06-2019,157,157.5,150.25,151.199997,151.199997,3955795
07-06-2019,150.600006,153.350006,149.699997,150.449997,150.449997,3430808
10-06-2019,151.550003,155.449997,148.649994,154.649994,154.649994,5357619
11-06-2019,153.050003,155.399994,152.25,153.100006,153.100006,2807283
12-06-2019,153.300003,154.100006,150.899994,151.600006,151.600006,2001886
13-06-2019,152.800003,153.25,151.25,151.800003,151.800003,1865804
14-06-2019,151.25,153.5,150.550003,151.550003,151.550003,1822486
17-06-2019,151,154.25,150.800003,151.350006,151.350006,2480509
18-06-2019,152.100006,153.800003,149.850006,150.649994,150.649994,2047007
19-06-2019,151,151.800003,145.100006,146.449997,146.449997,3253307
20-06-2019,145,145.199997,140.199997,142.5,142.5,4354484
21-06-2019,141,146.899994,140.5,145.949997,145.949997,3596801
24-06-2019,147.399994,148.5,144.399994,145.300003,145.300003,4298838
25-06-2019,144.100006,147.949997,144.100006,147.399994,147.399994,2159351
26-06-2019,147.5,150.949997,146.600006,150.350006,150.350006,2095932
27-06-2019,150,151.699997,146,146.399994,146.399994,2462814
28-06-2019,146.600006,149.800003,146.550003,149.350006,149.350006,1838059
01-07-2019,149.600006,155,149.399994,152.850006,152.850006,3357890
02-07-2019,152.5,154.5,150.600006,151,151,1863447
03-07-2019,155.800003,157.5,155.350006,156.850006,156.850006,752420
04-07-2019,157.699997,159.5,151.75,152.399994,152.399994,2811203
05-07-2019,152.399994,154.899994,150.350006,154.25,154.25,2435109
08-07-2019,155.800003,156.800003,152.850006,154.850006,154.850006,2060709
09-07-2019,155.350006,156.100006,150.399994,155.100006,155.100006,4613690
10-07-2019,155.100006,157.199997,153.550003,155.550003,155.550003,3236234
11-07-2019,155,159,154.199997,155.649994,155.649994,5140840
12-07-2019,156.5,157.399994,154.850006,156.199997,156.199997,2832316
15-07-2019,155.699997,156.350006,153.100006,153.649994,153.649994,2154357
16-07-2019,154.100006,156.399994,152.350006,154.800003,154.800003,2667146
17-07-2019,154.75,158.649994,154.699997,157.300003,157.300003,4148506
18-07-2019,158.5,162,158.100006,161.25,161.25,3920362
19-07-2019,162.350006,162.699997,158.199997,159.550003,159.550003,4928905
22-07-2019,159.949997,161.5,154.300003,154.899994,154.899994,4248777
23-07-2019,154.399994,158.600006,153.399994,157,157,3281664
24-07-2019,157,160.199997,154.149994,158.050003,158.050003,4245041
25-07-2019,158.300003,159.199997,153.350006,154.199997,154.199997,3829223
26-07-2019,155.149994,155.949997,149.199997,150.050003,150.050003,6284203
29-07-2019,148.050003,148.5,141.949997,143.600006,143.600006,7698675
30-07-2019,143.899994,146.649994,142.350006,145.100006,145.100006,3614231
31-07-2019,146.25,147.649994,144.800003,146.350006,146.350006,2344223
01-08-2019,147.350006,147.699997,142.050003,142.399994,142.399994,3324166
02-08-2019,142,144,140.25,141.600006,141.600006,3732422
05-08-2019,141,142.800003,131.399994,134.449997,134.449997,4981645
